Index,LT,Age,Country,Locality,Site,Date,GPS Latitude N,GPS Longitude E,End-Start (Intercept),Genus,Species,AphiaID,Depth [m],ReefZone
2708,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,65,NA,NA,NA,,Reef slope
2709,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,10,Galaxea,fascicularis,207366,,Reef slope
2710,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,24,NA,NA,NA,,Reef slope
2711,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,41,Lobophyllia,hemprichii/corymbosa,207392,,Reef slope
2712,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,9,NA,NA,NA,,Reef slope
2713,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,21,Pocillopora,sp.,206938,,Reef slope
2714,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,9,Porites,sp.,206485,,Reef slope
2715,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,40,NA,NA,NA,,Reef slope
2716,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,20,Goniastrea,stelligera,763067,,Reef slope
2717,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,35,Montipora,sp.,203834,,Reef slope
2718,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,25,NA,NA,NA,,Reef slope
2719,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,13,Goniastrea,stelligera,763067,,Reef slope
2720,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,16,NA,NA,NA,,Reef slope
2721,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,26,Goniastrea,stelligera,763067,,Reef slope
2722,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,13,NA,NA,NA,,Reef slope
2723,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,11,Porites,sp.,206485,,Reef slope
2724,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,21,Goniastrea,stelligera,763067,,Reef slope
2725,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,8,NA,NA,NA,,Reef slope
2726,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,18,Porites,sp.,206485,,Reef slope
2727,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,244,Goniastrea,stelligera,763067,,Reef slope
2728,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,15,Millepora,sp.,205902,,Reef slope
2729,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,255,Goniastrea,stelligera,763067,,Reef slope
2730,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,15,Acropora,sp.,205469,,Reef slope
2731,SB_1,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.86702778,34.41991667,45,Porites,sp.,206485,,Reef slope
2732,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,24,NA,NA,NA,,Reef slope
2733,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,4,Pocillopora,sp.,206938,,Reef slope
2734,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,19,NA,NA,NA,,Reef slope
2735,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,30,Pocillopora,sp.,206938,,Reef slope
2736,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,21,gen.,sp.,135079,,Reef slope
2737,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,15,NA,NA,NA,,Reef slope
2738,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,13,Porites,sp.,206485,,Reef slope
2739,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,3,Millepora,sp.,205902,,Reef slope
2740,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,16,Goniastrea,stelligera,763067,,Reef slope
2741,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,9,Porites,sp.,206485,,Reef slope
2742,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,12,Galaxea,fascicularis,207366,,Reef slope
2743,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,19,Galaxea,fascicularis,207366,,Reef slope
2744,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,19,Porites,sp.,206485,,Reef slope
2745,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,15,gen.,sp.,135079,,Reef slope
2746,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,19,NA,NA,NA,,Reef slope
2747,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,22,Platygyra,crosslandi,207488,,Reef slope
2748,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,20,Galaxea,fascicularis,207366,,Reef slope
2749,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,83,Echinopora,gemmacea,207418,,Reef slope
2750,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,7,Acropora,sp.,205469,,Reef slope
2751,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,10,NA,NA,NA,,Reef slope
2752,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,27,Echinopora,sp.,205519,,Reef slope
2753,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,28,Porites,sp.,206485,,Reef slope
2754,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,72,NA,NA,NA,,Reef slope
2755,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,20,Porites,sp.,206485,,Reef slope
2756,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,57,Goniastrea,stelligera,763067,,Reef slope
2757,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,36,Goniastrea,retiformis,207461,,Reef slope
2758,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,8,Acropora,sp.,205469,,Reef slope
2759,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,49,Echinopora,sp.,205519,,Reef slope
2760,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,38,Galaxea,fascicularis,207366,,Reef slope
2761,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,29,Turbinaria,mesenterina,207511,,Reef slope
2762,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,64,Galaxea,fascicularis,207366,,Reef slope
2763,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,32,gen.,sp.,135079,,Reef slope
2764,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,10,Acropora,sp.,205469,,Reef slope
2765,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,30,NA,NA,NA,,Reef slope
2766,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,140,Porites,sp.,206485,,Reef slope
2767,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,35,Porites,sp.,206485,,Reef slope
2768,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,45,NA,NA,NA,,Reef slope
2769,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,63,Lobophyllia,hemprichii/corymbosa,207392,,Reef slope
2770,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,121,Pocillopora,sp.,206938,,Reef slope
2771,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,56,Lobophyllia,sp.,205310,,Reef slope
2772,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,26,Leptastrea,bottae,207476,,Reef slope
2773,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,16,Favites,chinensis/abdita/complanata,207451,,Reef slope
2774,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,11,gen.,sp.,135079,,Reef slope
2775,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,11,Montipora,aequituberculata,207144,,Reef slope
2776,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,12,Millepora,sp.,205902,,Reef slope
2777,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,11,gen.,sp.,135079,,Reef slope
2778,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,23,Porites,sp.,206485,,Reef slope
2779,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,36,gen.,sp.,135079,,Reef slope
2780,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,36,Porites,sp.,206485,,Reef slope
2781,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,8,Millepora,sp.,205902,,Reef slope
2782,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,37,Echinopora,gemmacea,207418,,Reef slope
2783,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,9,NA,NA,NA,,Reef slope
2784,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,25,Pocillopora,sp.,206938,,Reef slope
2785,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,11,NA,NA,NA,,Reef slope
2786,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,11,Pocillopora,sp.,206938,,Reef slope
2787,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,91,NA,NA,NA,,Reef slope
2788,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,20,Lobophyllia,sp.,205310,,Reef slope
2789,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,11,NA,NA,NA,,Reef slope
2790,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,13,gen.,sp.,135079,,Reef slope
2791,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,6,NA,NA,NA,,Reef slope
2792,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,17,Lobophyllia,sp.,205310,,Reef slope
2793,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,8,NA,NA,NA,,Reef slope
2794,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,24,Echinopora,sp.,205519,,Reef slope
2795,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,101,Platygyra,sinensis,207486,,Reef slope
2796,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,77,Galaxea,fascicularis,207366,,Reef slope
2797,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,30,NA,NA,NA,,Reef slope
2798,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,20,gen.,sp.,135079,,Reef slope
2799,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,30,NA,NA,NA,,Reef slope
2800,SB_2,MIS5e,Egypt,El Quseir,Sharm el Bahari,06/11/2019,25.866694,34.420361,93,Porites,sp.,206485,,Reef slope
2801,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,42,Dipsastraea,pallida,758233,,Reef slope
2802,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,22,NA,NA,NA,,Reef slope
2803,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,8,Porites,sp.,206485,,Reef slope
2804,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,5,NA,NA,NA,,Reef slope
2805,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,13,Acropora,sp.,205469,,Reef slope
2806,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,17,Pocillopora,sp.,206938,,Reef slope
2807,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,91,NA,NA,NA,,Reef slope
2808,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,14,Echinopora,sp.,205519,,Reef slope
2809,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,13,Pocillopora,sp.,206938,,Reef slope
2810,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,37,Echinopora,gemmacea,207418,,Reef slope
2811,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,130,NA,NA,NA,,Reef slope
2812,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,17,Pocillopora,sp.,206938,,Reef slope
2813,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,23,NA,NA,NA,,Reef slope
2814,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,3,gen.,sp.,196100,,Reef slope
2815,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,59,NA,NA,NA,,Reef slope
2816,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,32,Echinopora,sp.,205519,,Reef slope
2817,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,8,Porites,sp.,206485,,Reef slope
2818,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,18,Echinopora,sp.,205519,,Reef slope
2819,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,18,NA,NA,NA,,Reef slope
2820,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,8,Galaxea,fascicularis,207366,,Reef slope
2821,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,9,Acropora,sp.,205469,,Reef slope
2822,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,15,Dipsastraea,pallida/speciosa,758233,,Reef slope
2823,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,14,NA,NA,NA,,Reef slope
2824,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,4,Porites,sp.,206485,,Reef slope
2825,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,3,NA,NA,NA,,Reef slope
2826,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,8,Acropora,sp.,205469,,Reef slope
2827,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,25,NA,NA,NA,,Reef slope
2828,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,75,Porites,sp.,206485,,Reef slope
2829,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,46,Lobophyllia,sp.,205310,,Reef slope
2830,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,26,Galaxea,fascicularis,207366,,Reef slope
2831,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,84,Lobophyllia,hemprichii/corymbosa,207392,,Reef slope
2832,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,37,Turbinaria,sp.,206641,,Reef slope
2833,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,31,Lobophyllia,hemprichii/corymbosa,207392,,Reef slope
2834,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,41,Lobophyllia,hemprichii/corymbosa,207392,,Reef slope
2835,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,44,Dipsastraea,pallida,758233,,Reef slope
2836,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,19,Galaxea,fascicularis,207366,,Reef slope
2837,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,8,NA,NA,NA,,Reef slope
2838,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,15,Pocillopora,sp.,206938,,Reef slope
2839,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,40,NA,NA,NA,,Reef slope
2840,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,47,Lobophyllia,sp.,205310,,Reef slope
2841,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,13,NA,NA,NA,,Reef slope
2842,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,19,Goniastrea,stelligera,763067,,Reef slope
2843,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,39,NA,NA,NA,,Reef slope
2844,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,19,Goniastrea,stelligera,763067,,Reef slope
2845,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,5,Galaxea,fascicularis,207366,,Reef slope
2846,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,13,NA,NA,NA,,Reef slope
2847,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,10,Cyphastrea,sp.,206488,,Reef slope
2848,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,13,Pocillopora,sp.,206938,,Reef slope
2849,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,5,Goniastrea,stelligera,763067,,Reef slope
2850,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,7,NA,NA,NA,,Reef slope
2851,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,8,gen.,sp.,196100,,Reef slope
2852,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,22,Favites,chinensis/abdita/complanata,207451,,Reef slope
2853,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,45,NA,NA,NA,,Reef slope
2854,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,11,Galaxea,fascicularis,207366,,Reef slope
2855,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,27,gen.,sp.,135079,,Reef slope
2856,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,23,NA,NA,NA,,Reef slope
2857,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,23,Galaxea,fascicularis,207366,,Reef slope
2858,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,24,NA,NA,NA,,Reef slope
2859,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,18,Galaxea,fascicularis,207366,,Reef slope
2860,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,53,Platygyra,lamellina,207487,,Reef slope
2861,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,25,NA,NA,NA,,Reef slope
2862,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,41,Millepora,platyphylla,210730,,Reef slope
2863,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,25,Pocillopora,sp.,206938,,Reef slope
2864,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,13,NA,NA,NA,,Reef slope
2865,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,14,Echinopora,gemmacea,207418,,Reef slope
2866,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,6,Millepora,sp.,205902,,Reef slope
2867,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,10,NA,NA,NA,,Reef slope
2868,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,12,Echinopora,gemmacea,207418,,Reef slope
2869,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,13,NA,NA,NA,,Reef slope
2870,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,37,Millepora,sp.,205902,,Reef slope
2871,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,25,Echinopora,gemmacea,207418,,Reef slope
2872,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,10,NA,NA,NA,,Reef slope
2873,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,10,NA,NA,NA,,Reef slope
2874,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,57,NA,NA,NA,,Reef slope
2875,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,3,Leptastrea,bottae,207476,,Reef slope
2876,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,15,NA,NA,NA,,Reef slope
2877,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,45,Pocillopora,sp.,206938,,Reef slope
2878,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,25,Hydnophora,microconos,207402,,Reef slope
2879,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,10,NA,NA,NA,,Reef slope
2880,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,10,Porites,sp.,206485,,Reef slope
2881,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,5,NA,NA,NA,,Reef slope
2882,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,45,Pocillopora,sp.,206938,,Reef slope
2883,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,6,NA,NA,NA,,Reef slope
2884,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,31,Pocillopora,sp.,206938,,Reef slope
2885,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,6,Goniastrea,sp.,205082,,Reef slope
2886,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,97,NA,NA,NA,,Reef slope
2887,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,10,Goniastrea,stelligera,763067,,Reef slope
2888,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,18,Pocillopora,sp.,206938,,Reef slope
2889,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,4,Millepora,sp.,205902,,Reef slope
2890,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,13,NA,NA,NA,,Reef slope
2891,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,52,Echinopora,gemmacea,207418,,Reef slope
2892,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,5,NA,NA,NA,,Reef slope
2893,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,6,Acropora,sp.,205469,,Reef slope
2894,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,19,NA,NA,NA,,Reef slope
2895,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,12,Lobophyllia,hemprichii/corymbosa,207392,,Reef slope
2896,SB_3,MIS5e,Egypt,El Quseir,Sharm el Bahari,07/11/2019,25.866694,34.420306,16,NA,NA,NA,,Reef slope
