"Index","LT","Age","Country","Locality","Site","Date","GPS Latitude N","GPS Longitude E","End-Start (Intercept)","Genus","Species","AphiaID","Depth [m]","ReefZone","Category"
1382,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,2,"Barbatia","foliata",207774,1,"Reef edge","MOLL"
1383,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,1,"Pedum","sp.",204913,1,"Reef edge","MOLL"
1384,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,3,"Tridacna","maxima",207675,1,"Reef edge","MOLL"
1385,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,6,"Tridacna","maxima",207675,1,"Reef edge","MOLL"
1386,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,2,"Barbatia","foliata",207774,1,"Reef edge","MOLL"
1387,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,1,"Pinna","sp.",138352,1,"Reef edge","MOLL"
1388,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,4,"Tridacna","sp.",205753,1,"Reef edge","MOLL"
1389,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,5,"Tridacna","maxima",207675,1,"Reef edge","MOLL"
1390,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,4,"Tridacna","maxima",207675,1,"Reef edge","MOLL"
1391,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,17,"Tridacna","maxima",207675,1,"Reef edge","MOLL"
1392,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,14,"Tridacna","maxima",207675,1,"Reef edge","MOLL"
1393,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,4,"Tridacna","maxima",207675,1,"Reef edge","MOLL"
1394,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,10,"Tridacna","maxima",207675,1,"Reef edge","MOLL"
1395,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,5,"Tridacna","maxima",207675,1,"Reef edge","MOLL"
1396,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,5,"Tridacna","maxima",207675,1,"Reef edge","MOLL"
1397,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,5,"Echinometra","mathaei",213383,1,"Reef edge","OT"
1398,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,2,"Echinometra","mathaei",213383,1,"Reef edge","OT"
1399,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,14,NA,NA,NA,1,"Reef edge",NA
1399,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,14,NA,NA,NA,1,"Reef edge",NA
1400,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,15,NA,NA,NA,1,"Reef edge",NA
1400,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,15,NA,NA,NA,1,"Reef edge",NA
1401,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,5,NA,NA,NA,1,"Reef edge",NA
1401,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,5,NA,NA,NA,1,"Reef edge",NA
1402,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,9,NA,NA,NA,1,"Reef edge",NA
1402,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,9,NA,NA,NA,1,"Reef edge",NA
1403,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,9,NA,NA,NA,1,"Reef edge",NA
1403,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,9,NA,NA,NA,1,"Reef edge",NA
1404,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,7,NA,NA,NA,1,"Reef edge",NA
1404,"D1D2","Modern","Egypt","El Quseir","Mangrove Bay","19/10/2023",25.8697167,34.419,7,NA,NA,NA,1,"Reef edge",NA
1405,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,15,"Acropora","sp.",205469,1,"Reef edge","ACB"
1406,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,19,"Acropora",NA,205469,1,"Reef edge","ACB"
1407,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,12,"Acropora","sp.",205469,1,"Reef edge","ACB"
1408,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,12,NA,NA,NA,1,"Reef edge",NA
1409,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,1,NA,NA,NA,1,"Reef edge",NA
1410,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,4,NA,NA,NA,1,"Reef edge",NA
1410,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,4,NA,NA,NA,1,"Reef edge",NA
1411,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,1,NA,NA,NA,1,"Reef edge",NA
1412,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,65,NA,NA,NA,1,"Reef edge",NA
1413,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,9,NA,NA,NA,1,"Reef edge",NA
1413,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,9,NA,NA,NA,1,"Reef edge",NA
1414,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,24,NA,NA,NA,1,"Reef edge",NA
1414,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,24,NA,NA,NA,1,"Reef edge",NA
1415,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,21,NA,NA,NA,1,"Reef edge",NA
1416,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,14,NA,NA,NA,1,"Reef edge",NA
1417,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,5,NA,NA,NA,1,"Reef edge",NA
1417,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,5,NA,NA,NA,1,"Reef edge",NA
1418,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,105,NA,NA,NA,1,"Reef edge",NA
1419,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,10,NA,NA,NA,1,"Reef edge",NA
1419,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,10,NA,NA,NA,1,"Reef edge",NA
1420,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,36,NA,NA,NA,1,"Reef edge",NA
1421,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,34,NA,NA,NA,1,"Reef edge",NA
1422,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,10,NA,NA,NA,1,"Reef edge",NA
1422,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,10,NA,NA,NA,1,"Reef edge",NA
1423,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,10,NA,NA,NA,1,"Reef edge",NA
1423,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,10,NA,NA,NA,1,"Reef edge",NA
1424,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,2,NA,NA,NA,1,"Reef edge",NA
1425,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,16,NA,NA,NA,1,"Reef edge",NA
1426,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,8,NA,NA,NA,1,"Reef edge",NA
1427,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,18,NA,NA,NA,1,"Reef edge",NA
1428,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,37,NA,NA,NA,1,"Reef edge",NA
1429,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,70,NA,NA,NA,1,"Reef edge",NA
1430,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,3,NA,NA,NA,1,"Reef edge",NA
1430,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,3,NA,NA,NA,1,"Reef edge",NA
1431,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,8,NA,NA,NA,1,"Reef edge",NA
1432,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,2,NA,NA,NA,1,"Reef edge",NA
1433,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,20,NA,NA,NA,1,"Reef edge",NA
1434,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,24,NA,NA,NA,1,"Reef edge",NA
1434,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,24,NA,NA,NA,1,"Reef edge",NA
1435,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,38,NA,NA,NA,1,"Reef edge",NA
1436,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,20,NA,NA,NA,1,"Reef edge",NA
1437,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,9,NA,NA,NA,1,"Reef edge",NA
1437,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,9,NA,NA,NA,1,"Reef edge",NA
1438,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,6,NA,NA,NA,1,"Reef edge",NA
1438,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,6,NA,NA,NA,1,"Reef edge",NA
1438,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,6,NA,NA,NA,1,"Reef edge",NA
1439,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,9,NA,NA,NA,1,"Reef edge",NA
1439,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,9,NA,NA,NA,1,"Reef edge",NA
1440,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,9,NA,NA,NA,1,"Reef edge",NA
1440,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,9,NA,NA,NA,1,"Reef edge",NA
1441,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,9,NA,NA,NA,1,"Reef edge",NA
1441,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,9,NA,NA,NA,1,"Reef edge",NA
1442,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,30,NA,NA,NA,1,"Reef edge",NA
1443,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,8,NA,NA,NA,1,"Reef edge",NA
1444,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,32,NA,NA,NA,1,"Reef edge",NA
1445,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,1,NA,NA,NA,1,"Reef edge",NA
1446,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,6,NA,NA,NA,1,"Reef edge",NA
1446,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,6,NA,NA,NA,1,"Reef edge",NA
1446,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,6,NA,NA,NA,1,"Reef edge",NA
1447,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,9,NA,NA,NA,1,"Reef edge",NA
1447,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,9,NA,NA,NA,1,"Reef edge",NA
1448,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,24,"Pocillopora","verrucosa",206954,1,"Reef edge","CB"
1449,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,42,"Pocillopora","sp.",206938,1,"Reef edge","CB"
1450,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,11,"Pocillopora","sp.",206938,1,"Reef edge","CB"
1451,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,23,"Pocillopora","verrucosa",206954,1,"Reef edge","CB"
1452,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,11,"Pocillopora","verrucosa",206954,1,"Reef edge","CB"
1453,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,22,"Pocillopora","verrucosa",206954,1,"Reef edge","CB"
1454,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,2,"Pocillopora","verrucosa",206954,1,"Reef edge","CB"
1455,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,4,"Pocillopora","verrucosa",206954,1,"Reef edge","CB"
1456,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,6,"Pocillopora","verrucosa",206954,1,"Reef edge","CB"
1457,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,7,"Pocillopora","verrucosa",206954,1,"Reef edge","CB"
1458,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,15,"Pocillopora","verrucosa",206954,1,"Reef edge","CB"
1459,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,6,"Pocillopora","verrucosa",206954,1,"Reef edge","CB"
1460,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,3,"Pocillopora","verrucosa",206954,1,"Reef edge","CB"
1461,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,41,"Millepora","dichotoma",NA,1,"Reef edge","CD"
1462,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,3,"Ctenactis","crassa",NA,1,"Reef edge","CDA"
1463,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,1,"Cyphastrea","chalcidicum",207415,1,"Reef edge","CE"
1464,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,18,"Goniastrea","edwardsi",207466,1,"Reef edge","CM"
1465,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,2,"Porites","sp.",206485,1,"Reef edge","CS"
1465,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,2,"Porites","sp.",206485,1,"Reef edge","CM"
1466,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,17,"Millepora","dichotoma",210733,1,"Reef edge","CME"
1467,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,30,"Millepora","dichotoma",210733,1,"Reef edge","CME"
1468,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,66,"Millepora","dichotoma",210733,1,"Reef edge","CME"
1469,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,10,"Millepora","platyphylla",210730,1,"Reef edge","CME"
1470,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,33,"Millepora","dichotoma",210733,1,"Reef edge","CME"
1471,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,9,"Millepora","dichotoma",210733,1,"Reef edge","CME"
1472,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,12,"Millepora","dichotoma",210733,1,"Reef edge","CME"
1473,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,60,"Millepora","dichotoma",210733,1,"Reef edge","CME"
1474,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,75,"Millepora","dichotoma",210733,1,"Reef edge","CME"
1475,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,24,"Millepora","dichotoma",210733,1,"Reef edge","CME"
1476,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,15,"Millepora","dichotoma",210733,1,"Reef edge","CME"
1477,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,8,"Millepora","dichotoma",210733,1,"Reef edge","CME"
1478,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,1,"Millepora","exaesa",210728,1,"Reef edge","CME"
1479,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,2,"Millepora","exaesa",210728,1,"Reef edge","CME"
1480,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,13,"Millepora","dichotoma",210733,1,"Reef edge","CME"
1481,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,10,"Millepora","dichotoma",210733,1,"Reef edge","CME"
1482,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,2,"Millepora","dichotoma",210733,1,"Reef edge","CME"
1483,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,33,"Millepora","dichotoma",210733,1,"Reef edge","CME"
1484,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,11,"Millepora","dichotoma",210733,1,"Reef edge","CME"
1485,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,19,"Porites","sp.",206485,1,"Reef edge","CS"
1486,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,6,"Porites","sp.",206485,1,"Reef edge","CS"
1487,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,9,"Porites","sp.",206485,1,"Reef edge","CS"
1488,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,16,"Porites","sp.",206485,1,"Reef edge","CS"
1489,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,18,"Porites","sp.",206485,1,"Reef edge","CS"
1490,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,5,"Porites","sp.",206485,1,"Reef edge","CS"
1491,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,9,"Porites","sp.",206485,1,"Reef edge","CS"
1492,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,1,"Porites","sp.",206485,1,"Reef edge","CS"
1493,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,4,"Porites","sp.",206485,1,"Reef edge","CS"
1494,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,19,"Porites","sp.",206485,1,"Reef edge","CS"
1495,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,22,"Porites","sp.",206485,1,"Reef edge","CS"
1496,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,6,"Porites","sp.",206485,1,"Reef edge","CS"
1497,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,15,"Porites","sp.",206485,1,"Reef edge","CS"
1498,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,6,"Porites","sp.",206485,1,"Reef edge","CS"
1499,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,10,"Porites","sp.",206485,1,"Reef edge","CS"
1500,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,3,"Porites","sp.",206485,1,"Reef edge","CS"
1501,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,11,"Porites","sp.",206485,1,"Reef edge","CS"
1502,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,17,"Porites","sp.",206485,1,"Reef edge","CS"
1503,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,13,"Porites","sp.",206485,1,"Reef edge","CS"
1504,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,8,"Porites","sp.",206485,1,"Reef edge","CS"
1505,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,5,"Porites","sp.",206485,1,"Reef edge","CS"
1506,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,2,"Porites","rus",207231,1,"Reef edge","CS"
1506,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,2,"Porites","rus",207231,1,"Reef edge","CM"
1507,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,10,"Pavona","sp.",206614,1,"Reef edge","CS"
1508,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,12,"Porites","sp.",206485,1,"Reef edge","CS"
1509,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,3,"Porites","sp.",206485,1,"Reef edge","CS"
1510,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,5,"Porites","sp.",206485,1,"Reef edge","CS"
1511,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,3,"Porites","sp.",206485,1,"Reef edge","CS"
1512,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,9,"Porites","sp.",206485,1,"Reef edge","CS"
1513,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,3,"Porites","rus",207231,1,"Reef edge","CS"
1514,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,3,"Porites","rus",207231,1,"Reef edge","CS"
1515,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,5,"Porites","rus",207231,1,"Reef edge","CS"
1516,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,7,"Tridacna","maxima",207675,1,"Reef edge","MOLL"
1517,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,6,"Tridacna","maxima",207675,1,"Reef edge","MOLL"
1518,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,5,"Tridacna","maxima",207675,1,"Reef edge","MOLL"
1519,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,17,"Tridacna","maxima",207675,1,"Reef edge","MOLL"
1520,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,5,"Tridacna","maxima",207675,1,"Reef edge","MOLL"
1521,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,6,"Tridacna","maxima",207675,1,"Reef edge","MOLL"
1522,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,4,"Tridacna","maxima",207675,1,"Reef edge","MOLL"
1523,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,2,"Barbatia","foliata",207774,1,"Reef edge","MOLL"
1524,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,7,"Tridacna","maxima",207675,1,"Reef edge","MOLL"
1525,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,19,"Tridacna","maxima",207675,1,"Reef edge","MOLL"
1526,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,10,"Echinometra","mathaei",213383,1,"Reef edge","OT"
1527,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,4,NA,NA,NA,1,"Reef edge",NA
1527,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,4,NA,NA,NA,1,"Reef edge",NA
1528,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,4,NA,NA,NA,1,"Reef edge",NA
1528,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,4,NA,NA,NA,1,"Reef edge",NA
1529,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,5,NA,NA,NA,1,"Reef edge",NA
1529,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,5,NA,NA,NA,1,"Reef edge",NA
1530,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,87,NA,NA,NA,1,"Reef edge",NA
1531,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,10,NA,NA,NA,1,"Reef edge",NA
1531,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,10,NA,NA,NA,1,"Reef edge",NA
1532,"D3D4","Modern","Egypt","El Quseir","Mangrove Bay","20/10/2023",25.8697167,34.419,10,NA,NA,NA,1,"Reef edge",NA
